Wall time,Step,Value
1638948010.3372445,0,0.5811403393745422
1638948067.9615548,1,0.7083333134651184
1638948125.8242683,2,0.6732456088066101
1638948183.343563,3,0.6469298005104065
1638948241.1147711,4,0.7017543911933899
1638948299.3377986,5,0.734649121761322
1638948360.348113,6,0.7390350699424744
1638948421.7368846,7,0.7521929740905762
1638948479.4583273,8,0.7675438523292542
1638948538.4360628,9,0.7631579041481018
1638948597.5932143,10,0.7675438523292542
1638948655.2970533,11,0.7763158082962036
1638948712.6522937,12,0.7390350699424744
1638948770.0387988,13,0.7850877046585083
1638948827.516421,14,0.7872806787490845
1638948884.7783952,15,0.7894737124443054
1638948942.2229087,16,0.8114035129547119
1638948999.3155344,17,0.7587719559669495
1638949056.3639767,18,0.8004385828971863
1638949113.715742,19,0.8092105388641357
1638949171.153872,20,0.765350878238678
1638949228.8546112,21,0.7543859481811523
1638949286.4064353,22,0.7938596606254578
1638949343.9639487,23,0.7916666865348816
1638949401.8536823,24,0.7412280440330505
1638949459.1641946,25,0.7982456088066101
1638949516.8096845,26,0.8289473652839661
1638949573.9055908,27,0.7631579041481018
1638949631.0821314,28,0.8201754093170166
1638949688.2883596,29,0.8048245906829834
1638949745.7906637,30,0.8048245906829834
1638949803.013353,31,0.780701756477356
1638949860.6656067,32,0.8245614171028137
1638949918.0064409,33,0.7565789222717285
1638949975.270474,34,0.8004385828971863
1638950032.8503397,35,0.8048245906829834
1638950090.2798598,36,0.8004385828971863
1638950148.263651,37,0.780701756477356
1638950205.585097,38,0.7982456088066101
1638950263.1738613,39,0.8179824352264404
1638950320.4178214,40,0.8289473652839661
1638950377.9015226,41,0.8135964870452881
1638950435.7447832,42,0.8179824352264404
1638950493.704993,43,0.8114035129547119
1638950551.4903257,44,0.7894737124443054
1638950609.1334803,45,0.8070175647735596
1638950666.6539793,46,0.8157894611358643
1638950724.5475929,47,0.7872806787490845
1638950782.4732213,48,0.8355262875556946
1638950840.7083027,49,0.8114035129547119
1638950899.0342405,50,0.7982456088066101
1638950956.9335964,51,0.7960526347160339
1638951015.6135893,52,0.7785087823867798
1638951073.8915918,53,0.7894737124443054
1638951131.364522,54,0.8267543911933899
1638951189.7195692,55,0.8201754093170166
1638951247.6245627,56,0.8070175647735596
1638951306.4599323,57,0.8070175647735596
1638951364.7053864,58,0.8026315569877625
1638951422.8154628,59,0.8092105388641357
